id,Y18
4752,20.5909
4753,20.581
4754,20.5593
4755,20.451
4756,20.3371
4757,20.2612
4758,20.1947
4759,20.0689
4760,19.892
4761,19.8785
4762,19.7719
4763,19.7126
4764,19.6382
4765,19.6297
4766,19.6225
4767,19.4292
4768,19.189
4769,19.167
4770,18.9693
4771,18.8973
4772,18.8338
4773,18.7513
4774,18.7207
4775,18.752
4776,18.7159
4777,18.715
4778,18.5367
4779,18.4438
4780,18.351
4781,18.2022
4782,18.1642
4783,18.1103
4784,18.0324
4785,18.1644
4786,18.2836
4787,18.5401
4788,18.8027
4789,19.2717
4790,19.7086
4791,20.3972
4792,21.0965
4793,22.0316
4794,22.9319
4795,23.9583
4796,24.9418
4797,25.9417
4798,26.4921
4799,27.6041
4800,28.5401
4801,29.2151
4802,29.8124
4803,30.4932
4804,30.9422
4805,32.0889
4806,32.7581
4807,33.7846
4808,33.8931
4809,34.2432
4810,34.5849
4811,35.0516
4812,35.8399
4813,36.2006
4814,36.2154
4815,36.408
4816,37.25
4817,37.9035
4818,38.3626
4819,38.7948
4820,38.1593
4821,38.7359
4822,38.8579
4823,38.7223
4824,38.8514
4825,38.6434
4826,38.4881
4827,38.0474
4828,37.8006
4829,37.9428
4830,37.9349
4831,37.0887
4832,37.1699
4833,37.1535
4834,36.9106
4835,36.2338
4836,35.8647
4837,35.455
4838,35.0672
4839,34.9048
4840,35.0068
4841,35.148
4842,34.8966
4843,34.533
4844,34.2443
4845,33.9358
4846,33.4579
4847,33.2805
4848,33.2302
4849,32.8526
4850,32.4569
4851,32.381
4852,32.5522
4853,32.5329
4854,32.2117
4855,31.9997
4856,31.7328
4857,31.4528
4858,31.1485
4859,30.9465
4860,30.8141
4861,30.6314
4862,30.319
4863,30.0256
4864,29.8171
4865,29.433
4866,28.9461
4867,28.4593
4868,28.0051
4869,27.2924
4870,26.7338
4871,26.2341
4872,25.911
4873,25.572
4874,25.3132
4875,24.9382
4876,24.563
4877,24.2797
4878,23.9062
4879,23.7391
4880,23.4236
4881,23.2369
4882,23.0948
4883,22.8695
4884,22.5491
4885,22.4689
4886,22.2982
4887,22.1986
4888,22.0307
4889,21.7991
4890,21.5799
4891,21.47
4892,21.3665
4893,21.0683
4894,21.0234
4895,20.7853
4896,20.8466
4897,20.7153
4898,20.5956
4899,20.423
4900,20.3049
4901,20.1151
4902,20.2154
4903,20.016
4904,19.79
4905,19.6394
4906,19.6221
4907,19.4425
4908,19.4039
4909,19.2975
4910,19.1624
4911,19.1209
4912,19.0357
4913,19.0423
4914,19.0581
4915,18.9309
4916,18.8797
4917,18.7187
4918,18.6972
4919,18.5662
4920,18.6179
4921,18.5124
4922,18.3919
4923,18.1266
4924,18.0559
4925,18.0248
4926,17.8345
4927,17.7404
4928,17.9252
4929,17.9968
4930,18.2214
4931,18.2249
4932,18.5236
4933,18.8217
4934,19.289
4935,19.6672
4936,20.1644
4937,20.5862
4938,20.6935
4939,21.3813
4940,22.59
4941,23.5967
4942,24.1545
4943,25.2381
4944,26.5572
4945,27.4455
4946,28.4221
4947,29.1226
4948,29.8166
4949,30.4539
4950,31.192
4951,32.0627
4952,33.3399
4953,34.102
4954,34.3703
4955,35.0359
4956,35.828
4957,35.8947
4958,36.5274
4959,37.3856
4960,37.5637
4961,37.4864
4962,38.4374
4963,38.8844
4964,39.9941
4965,39.8826
4966,40.2643
4967,39.7179
4968,40.2139
4969,39.7423
4970,39.0396
4971,39.0315
4972,38.7996
4973,38.1148
4974,37.8075
4975,36.6475
4976,36.2272
4977,36.3997
4978,36.3086
4979,36.5217
4980,36.9355
4981,36.7522
4982,36.7698
4983,36.0007
4984,35.1339
4985,34.6121
4986,34.2286
4987,34.1618
4988,33.5569
4989,32.6724
4990,31.9843
4991,31.5977
4992,31.6721
4993,31.9388
4994,32.2801
4995,32.1644
4996,31.7983
4997,31.3247
4998,31.5526
4999,31.6872
5000,31.602
5001,31.4666
5002,31.3029
5003,30.9316
5004,30.662
5005,30.3068
5006,29.9906
5007,29.7341
5008,29.4709
5009,29.212
5010,28.8692
5011,28.496
5012,28.142
5013,27.8551
5014,27.4815
5015,27.134
5016,26.8282
5017,26.3993
5018,26.0869
5019,25.7915
5020,25.4921
5021,25.2927
5022,25.1091
5023,24.8388
5024,24.5057
5025,24.1743
5026,23.859
5027,23.7211
5028,23.7875
5029,23.6557
5030,23.1128
5031,22.9554
5032,22.6854
5033,22.3839
5034,22.4024
5035,22.2666
5036,22.1345
5037,22.024
5038,21.9474
5039,21.7331
5040,21.4135
5041,21.4213
5042,21.2268
5043,21.2182
5044,21.081
5045,20.9405
5046,20.9569
5047,20.8418
5048,20.7996
5049,20.6933
5050,20.6158
5051,20.5099
5052,20.4135
5053,20.3636
5054,20.1842
5055,19.9615
5056,19.7609
5057,19.5824
5058,19.3268
5059,19.1668
5060,19.1245
5061,18.9716
5062,18.9316
5063,18.8344
5064,18.7459
5065,18.6539
5066,18.4136
5067,18.1553
5068,18.0937
5069,17.9011
5070,17.8037
5071,17.7976
5072,17.695
5073,17.63
5074,17.6912
5075,17.839
5076,18.3852
5077,19.0439
5078,19.5111
5079,20.0455
5080,20.7927
5081,21.4082
5082,22.1479
5083,23.0036
5084,24.1201
5085,24.992
5086,26.057
5087,27.1434
5088,28.2968
5089,29.4285
5090,30.0137
5091,30.9225
5092,31.8595
5093,32.5643
5094,33.0999
5095,34.389
5096,35.1321
5097,35.7841
5098,36.65
5099,36.8506
5100,38.3554
5101,39.0648
5102,39.5734
5103,40.3013
5104,40.4858
5105,40.9062
5106,41.0707
5107,41.1606
5108,40.7645
5109,40.6251
5110,40.1225
5111,39.8301
5112,39.7642
5113,39.7559
5114,39.7972
5115,39.3359
5116,39.2425
5117,38.8714
5118,38.4476
5119,38.5463
5120,37.896
5121,38.1983
5122,38.1586
5123,37.9968
5124,37.9022
5125,37.776
5126,37.2152
5127,36.3198
5128,36.0283
5129,35.6702
5130,35.3248
5131,35.2072
5132,35.0319
5133,35.0534
5134,34.8876
5135,34.862
5136,34.7555
5137,34.6642
5138,34.6746
5139,34.3373
5140,34.2438
5141,34.0386
5142,33.7688
5143,33.6007
5144,33.2585
5145,32.9231
5146,32.5733
5147,31.8476
5148,31.4038
5149,31.0354
5150,30.7732
5151,30.3763
5152,30.0552
5153,29.5864
5154,29.0574
5155,28.6069
5156,28.2516
5157,27.9089
5158,27.6803
5159,27.3377
5160,27.2534
5161,27.0216
5162,26.8949
5163,26.663
5164,26.5795
5165,26.3245
5166,26.1334
5167,26.054
5168,25.9156
5169,25.8339
5170,25.7228
5171,25.6314
5172,25.4735
5173,25.3997
5174,25.1325
5175,24.9093
5176,24.8987
5177,24.7364
5178,24.5154
5179,24.3531
5180,24.1819
5181,23.9372
5182,23.8036
5183,23.5276
5184,23.4651
5185,23.5022
5186,23.3451
5187,23.178
5188,23.0342
5189,22.8619
5190,22.7877
5191,22.5541
5192,22.4252
5193,22.4033
5194,22.0391
5195,21.8807
5196,21.8666
5197,21.6198
5198,21.6017
5199,21.3845
5200,21.2286
5201,21.1778
5202,21.1335
5203,21.0751
5204,20.9701
5205,20.9433
5206,20.8465
5207,20.8341
5208,20.6679
5209,20.679
5210,20.5446
5211,20.5646
5212,20.5702
5213,20.654
5214,20.6779
5215,20.5048
5216,20.244
5217,20.1576
5218,20.2586
5219,20.6494
5220,20.9342
5221,21.0967
5222,21.1111
5223,21.3893
5224,21.4646
5225,21.6546
5226,21.8681
5227,22.096
5228,22.4127
5229,22.5696
5230,22.6853
5231,22.9059
5232,23.0792
5233,23.4181
5234,23.5842
5235,23.7151
5236,23.8957
5237,23.8478
5238,23.8365
5239,23.9143
5240,23.955
5241,23.9805
5242,23.8097
5243,23.9537
5244,23.8996
5245,23.9424
5246,23.8974
5247,23.811
5248,23.7235
5249,23.671
5250,23.7952
5251,23.9069
5252,24.2262
5253,24.5182
5254,24.6314
5255,24.4967
5256,24.475
5257,24.5242
5258,24.6973
5259,24.8767
5260,25.0137
5261,24.5213
5262,23.9717
5263,23.4469
5264,23.4215
5265,23.4015
5266,23.6286
5267,23.4986
5268,23.4715
5269,23.1166
5270,23.1217
5271,23.0711
5272,23.3651
5273,23.524
5274,23.892
5275,24.2485
5276,24.2131
5277,24.2679
5278,24.2473
5279,24.4198
5280,24.8471
5281,24.6936
5282,24.8018
5283,25.5436
5284,25.826
5285,25.4113
5286,25.1567
5287,25.0417
5288,25.0758
5289,25.0316
5290,24.9957
5291,24.9064
5292,24.6849
5293,24.5758
5294,24.3862
5295,24.2666
5296,24.0464
5297,23.8594
5298,23.6627
5299,23.5092
5300,23.446
5301,23.2868
5302,23.1652
5303,23.0313
5304,23.0011
5305,22.9244
5306,22.8236
5307,22.8707
5308,22.706
5309,22.6717
5310,22.3764
5311,22.1573
5312,22.0967
5313,22.0427
5314,21.9685
5315,21.8704
5316,21.8522
5317,21.8207
5318,21.8585
5319,21.8925
5320,21.8472
5321,21.8539
5322,21.805
5323,21.784
5324,21.7708
5325,21.7874
5326,21.7219
5327,21.7478
5328,21.6446
5329,21.7135
5330,21.7167
5331,21.7349
5332,21.6974
5333,21.6841
5334,21.7474
5335,21.7369
5336,21.6814
5337,21.5899
5338,21.6698
5339,21.669
5340,21.6625
5341,21.6588
5342,21.7198
5343,21.7006
5344,21.7059
5345,21.6637
5346,21.772
5347,21.7855
5348,21.7311
5349,21.7573
5350,21.8558
5351,21.8395
5352,21.7773
5353,21.764
5354,21.7394
5355,21.7761
5356,21.8163
5357,21.7938
5358,21.8114
5359,21.8449
5360,21.8696
5361,21.9117
5362,21.9424
5363,21.9398
5364,21.9634
5365,22.0056
5366,22.0891
5367,22.0708
5368,22.1139
5369,22.1506
5370,22.2315
5371,22.4005
5372,22.5219
5373,22.9472
5374,23.1284
5375,23.4346
5376,23.7082
5377,23.9041
5378,23.9993
5379,23.9927
5380,23.9019
5381,23.8055
5382,24.1056
5383,24.7355
5384,25.4374
5385,26.1569
5386,27.1491
5387,28.4144
5388,30.1339
5389,31.4874
5390,31.7364
5391,31.6539
5392,31.6915
5393,31.5914
5394,31.1411
5395,30.4295
5396,30.7723
5397,30.9053
5398,31.4095
5399,31.9669
5400,32.3783
5401,32.2138
5402,31.5425
5403,31.284
5404,31.1676
5405,31.8823
5406,32.7419
5407,33.8404
5408,34.2771
5409,34.1986
5410,33.713
5411,33.0703
5412,32.6198
5413,32.6539
5414,32.6578
5415,32.892
5416,32.8966
5417,32.8952
5418,32.9437
5419,32.6398
5420,32.2054
5421,31.9285
5422,32.1086
5423,32.5208
5424,32.3969
5425,32.2913
5426,32.5283
5427,32.5599
5428,32.0996
5429,31.532
5430,31.1698
5431,30.7211
5432,30.3453
5433,30.1379
5434,30.1349
5435,29.7286
5436,29.4546
5437,29.1832
5438,28.8796
5439,28.5792
5440,28.3907
5441,28.2266
5442,28.1791
5443,28.0237
5444,27.6863
5445,27.2615
5446,26.8501
5447,26.5874
5448,26.3663
5449,26.1043
5450,25.8267
5451,25.5999
5452,25.5689
5453,25.4304
5454,25.311
5455,25.1796
5456,24.9617
5457,24.8629
5458,24.6812
5459,24.6321
5460,24.517
5461,24.4833
5462,24.4365
5463,24.3834
5464,24.2768
5465,24.1928
5466,24.1921
5467,24.157
5468,24.0739
5469,23.9771
5470,23.8119
5471,23.7251
5472,23.7
5473,23.62
5474,23.5288
5475,23.4926
5476,23.3475
5477,23.3661
5478,23.2633
5479,23.1625
5480,23.1577
5481,23.1244
5482,23.0086
5483,23.106
5484,23.0769
5485,23.0217
5486,22.96
5487,22.9151
5488,22.8903
5489,22.8349
5490,22.85
5491,22.8266
5492,22.8326
5493,22.8474
5494,22.8289
5495,22.8609
5496,22.8349
5497,22.8887
5498,22.8846
5499,22.799
5500,22.8142
5501,22.7593
5502,22.7423
5503,22.702
5504,22.7874
5505,22.7314
5506,22.7585
5507,22.7918
5508,22.8563
5509,22.9922
5510,23.2418
5511,23.4134
5512,23.5667
5513,23.7835
5514,24.0432
5515,24.2497
5516,24.381
5517,24.8084
5518,25.0772
5519,25.2816
5520,25.6924
5521,26.2082
5522,26.5082
5523,26.7822
5524,27.5396
5525,28.6305
5526,29.8578
5527,30.0754
5528,29.7437
5529,29.5383
5530,30.6952
5531,31.978
5532,32.3359
5533,31.8967
5534,31.466
5535,31.5841
5536,31.6897
5537,32.8432
5538,34.4081
5539,35.6296
5540,35.804
5541,36.0256
5542,36.0085
5543,35.957
5544,35.8025
5545,35.2491
5546,35.9905
5547,35.9312
5548,35.5802
5549,35.1657
5550,34.8434
5551,34.7753
5552,34.5137
5553,34.3937
5554,34.3923
5555,34.9671
5556,35.4277
5557,35.7148
5558,35.5337
5559,35.4712
5560,35.4876
5561,35.4777
5562,34.9507
5563,34.5393
5564,34.0186
5565,33.7147
5566,33.3934
5567,33.1217
5568,32.8889
5569,32.6102
5570,32.3329
5571,32.1881
5572,32.1613
5573,31.4952
5574,30.9503
5575,30.5338
5576,30.2208
5577,29.8337
5578,29.5683
5579,29.2306
5580,29.0038
5581,28.7537
5582,28.4066
5583,28.1822
5584,27.988
5585,27.7403
5586,27.5032
5587,27.17
5588,26.924
5589,26.8061
5590,26.6991
5591,26.5674
5592,26.2774
5593,26.1145
5594,25.8989
5595,25.5989
5596,25.4573
5597,25.1314
5598,25.0432
5599,24.8714
5600,24.7268
5601,24.6137
5602,24.5167
5603,24.3723
5604,24.2258
5605,24.1172
5606,24.0823
5607,23.9441
5608,23.9579
5609,23.8341
5610,23.7628
5611,23.7613
5612,23.7221
5613,23.6227
5614,23.6567
5615,23.5812
5616,23.7088
5617,23.6945
5618,23.4385
5619,23.4533
5620,23.3845
5621,23.379
5622,23.2615
5623,23.2809
5624,23.14
5625,23.1014
5626,23.0232
5627,22.8401
5628,22.6184
5629,22.5251
5630,22.4798
5631,22.4218
5632,22.3467
5633,22.3018
5634,22.2602
