id,Y18
4752,21.0664
4753,21.0403
4754,21.0068
4755,20.9223
4756,20.769
4757,20.6908
4758,20.6108
4759,20.4827
4760,20.2714
4761,20.3296
4762,20.2188
4763,20.1183
4764,20.0114
4765,20.1442
4766,20.1297
4767,19.9378
4768,19.6654
4769,19.6143
4770,19.3343
4771,19.2173
4772,19.1197
4773,19.0379
4774,19.0067
4775,18.9365
4776,18.8641
4777,18.9865
4778,18.7877
4779,18.6992
4780,18.6142
4781,18.2768
4782,18.2078
4783,18.0786
4784,17.9464
4785,18.2428
4786,18.4202
4787,18.8455
4788,19.447
4789,20.2325
4790,21.0697
4791,22.3727
4792,23.7117
4793,25.2744
4794,26.5211
4795,28.1038
4796,28.9722
4797,30.2112
4798,30.9148
4799,32.0446
4800,32.9849
4801,33.9699
4802,34.3691
4803,35.3128
4804,35.4566
4805,36.9085
4806,37.5548
4807,38.8908
4808,38.4652
4809,38.7276
4810,39.0823
4811,39.411
4812,40.0886
4813,40
4814,39.963
4815,40.3146
4816,41.3173
4817,41.8565
4818,41.8818
4819,42.3351
4820,40.6225
4821,41.6652
4822,41.3188
4823,40.2879
4824,40.1521
4825,39.3634
4826,38.801
4827,37.8229
4828,37.113
4829,37.1644
4830,37.1708
4831,35.6793
4832,35.8141
4833,35.953
4834,35.6962
4835,35.1794
4836,35.025
4837,34.6243
4838,34.4199
4839,34.2928
4840,34.164
4841,34.2992
4842,34.3235
4843,33.8604
4844,33.5728
4845,33.3125
4846,33.3617
4847,33.1799
4848,33.2595
4849,33.0757
4850,32.6548
4851,32.8419
4852,33.1119
4853,33.0784
4854,32.6853
4855,32.6839
4856,32.5938
4857,31.9755
4858,31.9787
4859,31.6208
4860,31.5232
4861,31.464
4862,31.1871
4863,30.9311
4864,30.7487
4865,30.4361
4866,29.7805
4867,29.2404
4868,28.6916
4869,27.851
4870,27.2657
4871,26.7082
4872,26.3299
4873,26.0002
4874,25.7908
4875,25.3236
4876,24.9848
4877,24.747
4878,24.2225
4879,24.0463
4880,23.7246
4881,23.5082
4882,23.4398
4883,23.203
4884,22.7439
4885,22.7042
4886,22.4546
4887,22.3667
4888,22.168
4889,21.7236
4890,21.5015
4891,21.3937
4892,21.2482
4893,20.9172
4894,20.9385
4895,20.6633
4896,21.1025
4897,20.9798
4898,20.7916
4899,20.6943
4900,20.5587
4901,20.2777
4902,20.4194
4903,20.3345
4904,19.953
4905,19.8779
4906,19.8596
4907,19.652
4908,19.6069
4909,19.4944
4910,19.3417
4911,19.2854
4912,19.1952
4913,19.2051
4914,19.266
4915,19.0096
4916,18.9984
4917,18.8668
4918,18.8666
4919,18.6701
4920,18.7608
4921,18.609
4922,18.4707
4923,18.1192
4924,18.0755
4925,18.0449
4926,17.7488
4927,17.4996
4928,17.8351
4929,17.8616
4930,18.2519
4931,18.2426
4932,18.5778
4933,19.0761
4934,19.7793
4935,20.4186
4936,21.1212
4937,21.9456
4938,21.9879
4939,22.9844
4940,24.7363
4941,26.214
4942,26.9102
4943,28.0255
4944,29.5855
4945,30.5932
4946,31.885
4947,32.6434
4948,33.7062
4949,34.5031
4950,35.2361
4951,36.2675
4952,37.9917
4953,38.8269
4954,38.8758
4955,39.8122
4956,40.7644
4957,39.9893
4958,40.5935
4959,41.4762
4960,41.2195
4961,40.244
4962,41.3183
4963,41.6074
4964,43.0855
4965,42.2328
4966,42.6699
4967,41.4587
4968,42.3275
4969,41.2792
4970,40.1355
4971,40.6016
4972,40.1911
4973,39.1672
4974,38.6057
4975,36.8415
4976,36.3667
4977,37.0105
4978,36.5449
4979,36.9418
4980,37.5513
4981,36.8405
4982,37.1148
4983,36.1011
4984,35.0126
4985,34.7746
4986,34.7366
4987,34.7439
4988,33.9502
4989,33.1918
4990,32.5371
4991,32.1058
4992,32.0859
4993,32.1376
4994,32.5218
4995,32.1866
4996,31.9789
4997,31.7002
4998,31.9389
4999,32.2869
5000,32.271
5001,32.0867
5002,32.0233
5003,31.59
5004,31.4626
5005,31.1396
5006,30.8324
5007,30.5234
5008,30.3252
5009,30.1734
5010,29.7763
5011,29.422
5012,29.0135
5013,28.7282
5014,28.3295
5015,27.9266
5016,27.5715
5017,27.1215
5018,26.8324
5019,26.4638
5020,26.1009
5021,25.9454
5022,25.8025
5023,25.5004
5024,25.0876
5025,24.7186
5026,24.372
5027,24.268
5028,24.2795
5029,24.1985
5030,23.5617
5031,23.4974
5032,23.0076
5033,22.6594
5034,22.6721
5035,22.5792
5036,22.3688
5037,22.248
5038,22.2149
5039,21.8047
5040,21.6881
5041,21.6785
5042,21.5055
5043,21.5354
5044,21.2437
5045,21.18
5046,21.3684
5047,21.1563
5048,21.2581
5049,21.1503
5050,20.995
5051,20.8552
5052,20.7471
5053,20.7563
5054,20.633
5055,20.3904
5056,20.1828
5057,20.0078
5058,19.6856
5059,19.5122
5060,19.4912
5061,19.2891
5062,19.2752
5063,19.1194
5064,18.9709
5065,18.8969
5066,18.6
5067,18.2345
5068,18.1736
5069,17.8849
5070,17.7136
5071,17.8013
5072,17.6705
5073,17.6382
5074,17.7256
5075,17.9435
5076,18.7698
5077,19.7013
5078,20.3665
5079,21.1514
5080,22.3026
5081,23.1378
5082,24.1855
5083,25.3807
5084,27.0718
