id,Y18
4752,20.7017
4753,20.7059
4754,20.7076
4755,20.6744
4756,20.5042
4757,20.4326
4758,20.3559
4759,20.2918
4760,20.1237
4761,20.0774
4762,19.9117
4763,19.8807
4764,19.8482
4765,19.6553
4766,19.715
4767,19.4546
4768,19.2834
4769,19.3478
4770,19.1599
4771,19.056
4772,18.9921
4773,18.9768
4774,18.9377
4775,18.984
4776,18.9612
4777,18.7648
4778,18.6371
4779,18.461
4780,18.438
4781,18.4255
4782,18.4152
4783,18.4241
4784,18.375
4785,18.376
4786,18.3377
4787,18.417
4788,18.4486
4789,18.6576
4790,18.938
4791,19.1537
4792,19.469
4793,20.2823
4794,20.9627
4795,21.2324
4796,22.3121
4797,22.8226
4798,23.249
4799,24.1429
4800,25.3585
4801,25.2421
4802,26.4037
4803,26.6195
4804,26.7666
4805,28.4655
4806,29.333
4807,30.1973
4808,30.9973
4809,31.4873
4810,31.8552
4811,32.382
4812,33.0206
4813,33.2829
4814,33.2505
4815,33.2563
4816,34.1266
4817,34.8563
4818,35.2682
4819,35.5498
4820,35.7859
4821,35.6855
4822,36.5729
4823,37.0395
4824,37.2713
4825,37.8592
4826,38.2662
4827,38.3426
4828,39.3411
4829,39.4959
4830,39.4117
4831,39.8064
4832,39.9359
4833,39.6134
4834,39.5978
4835,38.8918
4836,38.1006
4837,37.7897
4838,37.266
4839,37.3634
4840,37.3714
4841,37.462
4842,37.5968
4843,37.3827
4844,36.7078
4845,36.0658
4846,35.084
4847,34.3919
4848,33.7979
4849,33.4196
4850,32.8672
4851,32.8862
4852,33.0067
4853,33.1854
4854,33.0176
4855,32.6254
4856,32.0259
4857,31.9264
4858,31.512
4859,31.2142
4860,30.4303
4861,30.2373
4862,29.9145
4863,29.6505
4864,29.4585
4865,29.1974
4866,28.9625
4867,28.7068
4868,28.3017
4869,27.3877
4870,26.7451
4871,26.0888
4872,25.8259
4873,25.5376
4874,25.3007
4875,24.9772
4876,24.6573
4877,24.3849
4878,24.1542
4879,24.0584
4880,23.6903
4881,23.4229
4882,23.2948
4883,23.0927
4884,22.6954
4885,22.6129
4886,22.5678
4887,22.511
4888,22.3382
4889,22.19
4890,22.108
4891,21.9326
4892,21.6294
4893,21.6223
4894,21.5703
4895,21.2973
4896,21.2432
4897,21.2259
4898,21.213
4899,21.172
4900,21.1579
4901,20.9377
4902,20.9291
4903,20.5228
4904,20.4943
4905,20.2557
4906,20.3312
4907,20.2281
4908,20.2171
4909,20.0739
4910,19.9937
4911,19.946
4912,19.8927
4913,19.8112
4914,19.7971
4915,19.7561
4916,19.6694
4917,19.465
4918,19.4505
4919,19.3756
4920,19.4018
4921,19.337
4922,19.35
4923,19.1239
4924,18.9774
4925,18.9408
4926,18.7739
4927,18.7965
4928,18.8163
4929,18.9129
4930,19.0452
4931,19.2017
4932,19.3546
4933,19.4601
