id,Y18
4752,20.411055882227245
4753,20.236667205540797
4754,20.237385710658316
4755,20.13868601771108
4756,20.064378776534845
4757,19.972617219294918
4758,19.891467676518456
4759,19.77589789987292
4760,19.573078317046146
4761,19.497757030069096
4762,19.431442408229422
4763,19.37992207707667
4764,19.33396049895366
4765,19.305902466914723
4766,19.37388574436209
4767,19.34097537567726
4768,19.05702617861175
4769,19.017586907672932
4770,18.739956305893347
4771,18.722645318461787
4772,18.83498004145862
4773,18.745378708002608
4774,18.603511942355848
4775,18.76679908642756
4776,18.71634304179038
4777,18.74655716853757
4778,18.63518123478731
4779,18.33936865229871
4780,18.27092033782929
4781,18.12997263781586
4782,18.11949687127988
4783,18.186492638188632
4784,18.17331942811937
4785,18.168070963944043
4786,18.3473643386951
4787,18.566123640373718
4788,18.683540836297844
4789,19.005766365667277
4790,19.504071519891262
4791,20.071898543216083
4792,20.809791359574106
4793,21.8775764339847
4794,22.62472285699252
4795,23.0359996044769
4796,23.984176878674496
4797,25.289287571109025
4798,25.43459389337394
4799,26.03660043265277
4800,26.885408360911278
4801,27.34917901745507
4802,27.891233482276444
4803,28.41883357391248
4804,28.85716055118226
4805,29.45563236056988
4806,30.7315206424639
4807,31.518515751551476
4808,32.62771896758977
4809,32.951686577693096
4810,33.12564592860116
4811,33.41803090538512
4812,33.70159247012228
4813,33.67421671691243
4814,33.435893571051665
4815,33.420902903970216
4816,33.71601221144486
4817,34.262303394779316
4818,34.526398833455914
4819,34.588005835347104
4820,34.68976616824254
4821,34.713291260786534
4822,34.98115236199411
4823,35.40805943482903
4824,35.65152996092988
4825,35.653239681080095
4826,36.05608909990835
4827,36.31827296464711
4828,36.571252016115665
4829,37.12281007902925
4830,37.55916727063679
4831,37.300338197707326
4832,37.51805196643369
4833,37.339956096189894
4834,37.17784415359808
4835,36.63305764716313
4836,35.040005238489144
4837,35.68993775140455
4838,37.72224135109299
4839,37.749490416372204
4840,37.517890434761114
4841,37.87979468612055
4842,37.147463361287265
4843,36.09042911765236
4844,35.561674470930335
4845,34.87423846076133
4846,33.33536579030971
4847,33.64420404220106
4848,33.25414075883025
4849,32.023069839095434
4850,31.954209796201305
4851,31.103837475845552
4852,31.995146061194724
4853,32.615272804669324
4854,31.84479355708651
4855,31.636579050663684
4856,31.6050745030605
4857,31.876690167222787
4858,31.53830386344117
4859,31.12659417204477
4860,31.038614899467678
4861,30.558572387700004
4862,30.221553881285256
4863,29.833325456897597
4864,29.44984707337161
4865,29.08200351404182
4866,28.584371903561397
4867,28.055045991906958
4868,27.32848477331914
4869,26.510333937510282
4870,25.959605265195506
4871,25.57883781100485
4872,25.273486694704438
4873,25.037804100503834
4874,24.777753008917166
4875,24.59202700502059
4876,24.281874095260207
4877,23.921018408352914
4878,23.541643037901117
4879,23.193042559004212
4880,22.914984808478934
4881,22.735263783928318
4882,22.819527596236238
4883,22.622945034008737
4884,22.211761805469536
4885,22.106452266938525
4886,22.02992894634655
4887,21.92443213224506
4888,21.636208542133282
4889,21.51650364178812
4890,21.297648367724584
4891,21.211321167597713
4892,21.124151444303415
4893,20.832332600252204
4894,20.64273618314367
4895,20.56139814645408
4896,20.497334981513813
4897,20.197679224073084
4898,20.091727941981933
4899,19.97582294806803
4900,19.78464193564884
4901,19.588348612205507
4902,19.675162931449677
4903,19.657828712321425
4904,19.478833893530982
4905,19.16609679586739
4906,19.030055417113985
4907,18.919502441885733
4908,18.835375475711984
4909,18.79625707201823
4910,18.765222488594354
4911,18.74520600225916
4912,18.69773648042162
4913,18.598525324868813
4914,18.574034407009933
4915,18.575782134701036
4916,18.503642573535657
4917,18.502957429087235
4918,18.386429657671698
4919,18.325117844439454
4920,18.335747945859612
4921,18.269197692607328
4922,18.193669039422645
4923,17.919294720627825
4924,17.815538651562235
4925,17.79768147769681
4926,17.757525989126467
4927,17.652375763523658
4928,17.719987204507337
4929,17.900421502455576
4930,18.12468336488987
4931,18.211664573957833
4932,18.35376366692548
4933,18.58617293922702
4934,19.006014179581975
4935,19.529041784142436
4936,19.863038241886656
4937,20.67605887702656
4938,21.337581113589074
4939,22.061684282163565
4940,23.038479234126896
4941,24.072646455725696
4942,24.56194050182941
4943,25.451297637831964
4944,26.410376486433286
4945,26.98170765667595
4946,27.639133346225456
4947,27.969755683062303
4948,28.60401738236466
4949,28.831979530594293
4950,29.78732226805743
4951,30.77721790875882
4952,32.164789169413865
4953,32.92729793471709
4954,33.39257784390536
4955,33.76854201223382
4956,34.10718000667514
4957,34.23056220939604
4958,34.334174983483436
4959,34.68151909809943
4960,34.815850407187995
4961,34.71181379521673
4962,35.048732819947446
4963,35.33275534879026
4964,35.498822023330845
4965,35.877633002075825
4966,36.28125930519319
4967,36.396342799246526
4968,36.54652055743507
4969,36.644539324236675
4970,36.22962042534979
4971,36.38077149168549
4972,37.20761910028357
4973,37.63222299454891
4974,38.07071049230828
4975,38.04453074771128
4976,37.914159471508135
4977,38.04817672121857
4978,38.58322523995631
4979,39.09115048451529
4980,39.23845733736282
4981,38.89184446552448
4982,38.965721694216484
4983,38.473231917776296
4984,37.0474385741486
4985,37.787342087306385
4986,38.41502305719409
4987,37.50155103269046
4988,35.62733811245673
4989,34.30769629148878
4990,33.204107256147104
4991,32.57679118239954
4992,33.47182048308794
4993,34.52310924148682
4994,35.30069957531899
4995,33.104908817391006
4996,30.920597952904203
4997,32.47028849196499
4998,34.1992361386385
4999,33.67816015295455
5000,33.5344155774971
