id,Y18
4752,20.5238
4753,20.519
4754,20.5003
4755,20.4054
4756,20.2857
4757,20.2083
4758,20.1489
4759,20.033
4760,19.883
4761,19.8419
4762,19.7361
4763,19.6951
4764,19.6441
4765,19.5846
4766,19.5839
4767,19.4005
4768,19.1787
4769,19.1693
4770,18.9994
4771,18.9432
4772,18.8991
4773,18.8225
4774,18.7945
4775,18.8648
4776,18.8426
4777,18.7831
4778,18.6213
4779,18.5298
4780,18.4408
4781,18.3638
4782,18.3372
4783,18.315
4784,18.2593
4785,18.3291
4786,18.4236
4787,18.6127
4788,18.7475
4789,19.0877
4790,19.4013
4791,19.8818
4792,20.3978
4793,21.1357
4794,21.9154
4795,22.7173
4796,23.7053
4797,24.6029
4798,25.1087
4799,26.2154
4800,27.1545
4801,27.7135
4802,28.3841
4803,28.9878
4804,29.5458
4805,30.6287
4806,31.3482
4807,32.2386
4808,32.5786
4809,32.9629
4810,33.3178
4811,33.8533
4812,34.651
4813,35.2093
4814,35.2495
4815,35.3895
4816,36.1408
4817,36.8255
4818,37.4473
4819,37.8442
4820,37.6482
4821,37.9624
4822,38.2142
4823,38.4134
4824,38.6148
4825,38.6423
4826,38.6548
4827,38.3589
4828,38.3073
4829,38.48
4830,38.4384
4831,37.8809
4832,37.9228
4833,37.8681
4834,37.6412
4835,36.8763
4836,36.3704
4837,35.9303
4838,35.4776
4839,35.3131
4840,35.4962
4841,35.6708
4842,35.3665
4843,34.9982
4844,34.689
4845,34.3865
4846,33.7461
4847,33.5022
4848,33.3605
4849,32.9211
4850,32.5375
4851,32.3933
4852,32.4809
4853,32.4498
4854,32.1735
4855,31.947
4856,31.6353
4857,31.4258
4858,31.0784
4859,30.8472
4860,30.683
4861,30.4664
4862,30.1564
4863,29.8473
4864,29.6386
4865,29.2352
4866,28.7655
4867,28.3209
4868,27.8882
4869,27.2078
4870,26.6716
4871,26.1932
4872,25.9012
4873,25.5411
4874,25.2718
4875,24.9486
4876,24.5535
4877,24.2633
4878,23.9455
4879,23.7598
4880,23.4344
4881,23.2464
4882,23.0794
4883,22.8669
4884,22.585
4885,22.4817
4886,22.3524
4887,22.2495
4888,22.098
4889,21.9384
4890,21.7224
4891,21.6039
4892,21.4952
4893,21.2257
4894,21.1477
4895,20.9208
4896,20.9299
4897,20.7975
4898,20.7107
4899,20.5067
4900,20.3956
4901,20.243
4902,20.3154
4903,20.0698
4904,19.9108
4905,19.7225
